EVI,NDVI,NDWI,rainfall,temp,label
-14.45833333,0.2133634,-0.17600317,1581.458054,24.07165434,0
-6.111111111,0.22099221,-0.17661004,1581.458054,24.07165434,0
22.07207207,0.41567695,-0.35147393,1581.458054,24.07165434,2
104.6753247,0.30763358,-0.25817114,1581.458054,24.07165434,1
-12.68162393,0.24101523,-0.20031422,1581.458054,24.07165434,0
95.06410256,0.28557673,-0.23997028,1581.458054,24.07165434,1
47.54601227,0.29934338,-0.24986067,1581.458054,24.07165434,1
-61.66666667,0.28883684,-0.2443942,1581.458054,24.07165434,1
31.14285714,0.29380053,-0.25419933,1581.458054,24.07165434,1
-53.08724832,0.30528754,-0.25888702,1581.458054,24.07165434,1
-61.44144144,0.26454616,-0.22602482,1581.458054,24.07165434,1
-17.00331126,0.20568797,-0.18224666,1581.458054,24.07165434,0
-72.57352941,0.20040609,-0.17301588,1581.458054,24.07165434,0
158.75,0.20734695,-0.17380953,1581.458054,24.07165434,0
-8.113496933,0.21778509,-0.17614314,1581.458054,24.07165434,0
-86.73469388,0.3219697,-0.26495108,1581.458054,24.07165434,1
-333.4210526,0.25355214,-0.20973349,1581.458054,24.07165434,1
-51.62280702,0.23792197,-0.19609375,1581.458054,24.07165434,0
77.23404255,0.28161365,-0.233296,1581.458054,24.07165434,1
-36.06060606,0.28110236,-0.22792453,1581.458054,24.07165434,1
-223.125,0.27956146,-0.23274235,1581.458054,24.07165434,1
112.6153846,0.2857143,-0.2378805,1581.458054,24.07165434,1
-158.75,0.29307693,-0.24795842,1581.458054,24.07165434,1
16.53614458,0.30767792,-0.26126125,1581.458054,24.07165434,1
83.29896907,0.30262172,-0.25923243,1581.458054,24.07165434,1
217.3529412,0.28281668,-0.23462246,1581.458054,24.07165434,1
67.14285714,0.25663027,-0.21310242,1581.458054,24.07165434,1
-5.285996055,0.2227764,-0.1834272,1581.458054,24.07165434,0
-4.402173913,0.26955074,-0.20062943,1581.458054,24.07165434,1
-9.495912807,0.27757865,-0.21515152,1581.458054,24.07165434,1
-17.77108434,0.2384802,-0.20015667,1581.458054,24.07165434,0
-43.25,0.24273401,-0.20294917,1581.458054,24.07165434,0
21.16071429,0.2744114,-0.2288798,1581.458054,24.07165434,1
37.62430939,0.26695412,-0.21870287,1581.458054,24.07165434,1
-29.27966102,0.27066198,-0.22368917,1581.458054,24.07165434,1
-10.25718608,0.27033493,-0.21975498,1581.458054,24.07165434,1
-137.2222222,0.28598997,-0.2414307,1581.458054,24.07165434,1
25.08522727,0.3252302,-0.28042704,1581.458054,24.07165434,1
-16.11111111,0.36196768,-0.3040422,1581.458054,24.07165434,1
-28.68421053,0.35947233,-0.3022113,1581.458054,24.07165434,1
-11.7611336,0.33005112,-0.27477315,1581.458054,24.07165434,1
-2.934249264,0.25665236,-0.1995084,1581.458054,24.07165434,1
-5.392628205,0.27413443,-0.20912254,1608.071743,25.42752808,1
-5.953002611,0.2751408,-0.21038565,1608.071743,25.42752808,1
-23.99224806,0.24909456,-0.20684293,1608.071743,25.42752808,0
36.11764706,0.24442676,-0.20230769,1608.071743,25.42752808,0
13.96793587,0.2667432,-0.2268347,1608.071743,25.42752808,1
21.87096774,0.2605688,-0.22525215,1608.071743,25.42752808,1
13.77593361,0.25836575,-0.21899736,1608.071743,25.42752808,1
29.53389831,0.2690081,-0.22869955,1608.071743,25.42752808,1
3935,0.29754254,-0.25301206,1608.071743,25.42752808,1
23.83248731,0.34611133,-0.28863797,1608.071743,25.42752808,1
-18.21621622,0.37210158,-0.30532214,1608.071743,25.42752808,1
-10.24070022,0.35240963,-0.2906935,1608.071743,25.42752808,1
-6.948946515,0.33385244,-0.27360594,1608.071743,25.42752808,1
-2.034373904,0.26032317,-0.19337016,1608.071743,25.42752808,1
-5.86512866,0.27101272,-0.20575652,1608.071743,25.42752808,1
-8.37622549,0.27225652,-0.21629855,1608.071743,25.42752808,1
-117.037037,0.25019795,-0.20857252,1608.071743,25.42752808,1
51.85483871,0.25485533,-0.21256223,1608.071743,25.42752808,1
122.9464286,0.26547137,-0.22599925,1608.071743,25.42752808,1
